대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,동명칭,주부속구분코드,주부속구분코드명,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용동,지붕코드,지붕코드명,기타지붕,세대수(세대),가구수(가구),높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적(㎡),총동연면적(㎡),옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),옥내자주식면적(㎡),옥외자주식대수(대),옥외자주식면적(㎡),허가일,착공일,사용승인일,허가번호년,허가번호기관코드,허가번호기관코드명,허가번호구분코드,허가번호구분코드명,호수(호),에너지효율등급,에너지절감률,EPI점수,친환경건축물등급,친환경건축물인증점수,지능형건축물등급,지능형건축물인증점수,생성일자,내진설계적용여부,내진능력
전남광주통합특별시 동구 산수동 513-27번지,12210,11000,0,0513,0027,1065113705,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로191번길 43-13 (산수동),,,,,0,122104277253,11001,0,43,13,,1,부속건축물,0,7.6,0,0,9.76,0,11,벽돌구조,,,,,20,기와,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 산수동 513-27번지,12210,11000,0,0513,0027,1065113704,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로191번길 43-13 (산수동),,,,,0,122104277253,11001,0,43,13,,0,주건축물,0,69.08,0,69.08,69.08,0,11,벽돌구조,연와조,01000,단독주택,주택,20,기와,세와,0,1,0,1,0,0,0,1,7.6,69.08,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 산수동 513-28번지,12210,11000,0,0513,0028,1065113706,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로191번길 37-14 (산수동),,,,,0,122104277253,11001,0,37,14,,0,주건축물,0,79.99,0,79.99,79.99,0,11,벽돌구조,연와조,01000,단독주택,주택,20,기와,세와,0,1,0,1,0,0,0,1,12.56,79.99,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 산수동 513-28번지,12210,11000,0,0513,0028,1065113707,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로191번길 37-14 (산수동),,,,,0,122104277253,11001,0,37,14,,1,부속건축물,0,12.56,0,0,12.56,0,11,벽돌구조,,,,,20,기와,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 산수동 513-29번지,12210,11000,0,0513,0029,1065113708,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로191번길 37-16 (산수동),,,,,0,122104277253,11001,0,37,16,,0,주건축물,0,67.1,0,67.1,67.1,0,11,벽돌구조,연와조,01000,단독주택,주택,20,기와,세와,0,1,0,1,0,0,0,1,7.6,67.1,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 산수동 513-29번지,12210,11000,0,0513,0029,1065113709,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로191번길 37-16 (산수동),,,,,0,122104277253,11001,0,37,16,,1,부속건축물,0,7.6,0,0,7.6,0,11,벽돌구조,,,,,20,기와,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 산수동 513-30번지,12210,11000,0,0513,0030,1065113710,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로191번길 37-22 (산수동),,,,,0,122104277253,11001,0,37,22,,0,주건축물,0,63.79,0,63.79,63.79,0,11,벽돌구조,연와조,01000,단독주택,주택,20,기와,세와,0,1,0,1,0,0,0,2,4.29,63.79,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 산수동 513-30번지,12210,11000,0,0513,0030,1065113712,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로191번길 37-22 (산수동),,,,,0,122104277253,11001,0,37,22,,1,부속건축물,0,2.97,0,0,2.97,0,11,벽돌구조,,,,,90,기타지붕,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 산수동 513-30번지,12210,11000,0,0513,0030,1065113711,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로191번길 37-22 (산수동),,,,,0,122104277253,11001,0,37,22,,1,부속건축물,0,1.32,0,0,1.32,0,11,벽돌구조,,,,,90,기타지붕,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 산수동 513-31번지,12210,11000,0,0513,0031,1065113713,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로191번길 37-20 (산수동),,,,,0,122104277253,11001,0,37,20,,0,주건축물,123.04,73.28,59.56,73.28,73.28,59.56,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,단독주택,10,(철근)콘크리트,(철근)콘크리트,0,1,4.4,1,0,0,0,0,0,73.28,0,0,0,0,0,0,0,0,20030610,20030707,20030909,2003,3590014,건축과,1201,신축신고,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 산수동 513-33번지,12210,11000,0,0513,0033,1065113714,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로191번길 37-12 (산수동),,,,,0,122104277253,11001,0,37,12,,0,주건축물,128.06,73.92,57.72,73.92,73.92,57.72,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,단독주택,10,(철근)콘크리트,(철근)콘크리트,0,1,3.5,1,0,0,0,0,0,73.92,0,0,0,0,0,0,0,0,20020928,20021207,20030129,2002,3590014,건축과,1201,신축신고,0,,0,0,,0,,0,20260311,0,
전남광주통합특별시 동구 산수동 513-34번지,12210,11000,0,0513,0034,1065113715,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로191번길 37-10 (산수동),,,,,0,122104277253,11001,0,37,10,,0,주건축물,148.8,82.85,55.68,161.8,143.6,96.51,11,벽돌구조,"세벽조, 철근콘크리트조",01000,단독주택,단독주택,10,(철근)콘크리트,스라브,0,3,6.2,2,1,0,0,1,1.1,161.8,0,0,0,0,0,0,0,0,19900328,19900421,19900731,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 산수동 513-34번지,12210,11000,0,0513,0034,1065113716,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로191번길 37-10 (산수동),,,,,0,122104277253,11001,0,37,10,,1,부속건축물,0,1.1,0,0,1.1,0,11,벽돌구조,,,,,90,기타지붕,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 산수동 513-35번지,12210,11000,0,0513,0035,1065113718,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로191번길 43-29 (산수동),,,,,0,122104277253,11001,0,43,29,,1,부속건축물,0,3.3,0,0,3.3,0,12,블록구조,,,,,90,기타지붕,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 산수동 513-35번지,12210,11000,0,0513,0035,1065113717,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로191번길 43-29 (산수동),,,,,0,122104277253,11001,0,43,29,,0,주건축물,0,70.73,0,70.73,70.73,0,11,벽돌구조,세벽조,01000,단독주택,주택,20,기와,세와,0,1,0,1,0,0,0,2,6.27,70.73,0,0,0,0,0,0,0,0,,,19750508,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 산수동 513-35번지,12210,11000,0,0513,0035,1065113719,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로191번길 43-29 (산수동),,,,,0,122104277253,11001,0,43,29,,1,부속건축물,0,2.97,0,0,2.97,0,12,블록구조,,,,,90,기타지붕,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 산수동 513-36번지,12210,11000,0,0513,0036,10651130035270,1,일반,2,일반건축물,,산수동 513-36 단독주택 (이남진),,,,0,,,0,0,0,가동,0,주건축물,249.2,111.3,44.66,142.56,142.56,57.21,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,단독주택,10,(철근)콘크리트,(철근)콘크리트,0,0,8.5,2,0,0,0,0,0,142.56,0,0,0,0,0,0,1,12.5,20200708,20200814,20210217,2020,3590141,건축과,1101,신축허가,1,,0,0,,0,,0,20221028,1,Ⅶ - 0.214g
전남광주통합특별시 동구 산수동 513-37번지,12210,11000,0,0513,0037,1065113722,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로187번길 28-5 (산수동),,,,,0,122104277252,11001,0,28,5,,0,주건축물,0,68.09,0,89.24,89.24,0,11,벽돌구조,세벽조,01000,단독주택,주택,20,기와,세와,0,2,0,2,0,0,0,1,2.64,89.24,0,0,0,0,0,0,0,0,19760401,,19760708,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 산수동 513-37번지,12210,11000,0,0513,0037,1065113723,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로187번길 28-5 (산수동),,,,,0,122104277252,11001,0,28,5,,1,부속건축물,0,2.64,0,0,2.64,0,12,블록구조,,,,,10,(철근)콘크리트,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 산수동 513-38번지,12210,11000,0,0513,0038,1065113726,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로187번길 28-3 (산수동),,,,,0,122104277252,11001,0,28,3,,1,부속건축물,0,1.65,0,0,1.65,0,11,벽돌구조,,,,,90,기타지붕,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 산수동 513-38번지,12210,11000,0,0513,0038,1065113725,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로187번길 28-3 (산수동),,,,,0,122104277252,11001,0,28,3,,1,부속건축물,0,1.65,0,0,1.65,0,11,벽돌구조,,,,,90,기타지붕,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 산수동 513-38번지,12210,11000,0,0513,0038,1065113724,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로187번길 28-3 (산수동),,,,,0,122104277252,11001,0,28,3,,0,주건축물,0,62.14,0,97.84,97.84,0,11,벽돌구조,세벽조,01000,단독주택,주택,20,기와,"세와, 스라브",0,2,0,2,0,0,0,2,3.3,97.84,0,0,0,0,0,0,0,0,19760629,,19770903,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 산수동 513-39번지,12210,11000,0,0513,0039,1065113728,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로187번길 28 (산수동),,,,,0,122104277252,11001,0,28,,,1,부속건축물,0,1.08,0,0,1.08,0,11,벽돌구조,,,,,90,기타지붕,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 산수동 513-39번지,12210,11000,0,0513,0039,1065113727,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로187번길 28 (산수동),,,,,0,122104277252,11001,0,28,0,,0,주건축물,123.6,72.24,58.45,138.15,138.15,111.77,11,벽돌구조,시멘트벽돌조,01000,단독주택,주택,10,(철근)콘크리트,평스라브,0,2,7.3,2,0,0,0,1,1.08,138.15,0,0,0,0,0,0,0,0,19890605,19890612,19891222,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 산수동 513-41번지,12210,11000,0,0513,0041,1065113729,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로187번길 28-2 (산수동),,,,,0,122104277252,11001,0,28,2,,0,주건축물,120,71.03,59.1,125.27,125.27,104.3,11,벽돌구조,시멘트벽돌조,01000,단독주택,주택,10,(철근)콘크리트,스라브,0,2,6.6,2,0,0,0,1,0.81,125.27,0,0,0,0,0,0,0,0,19850402,19850412,19850723,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 산수동 513-41번지,12210,11000,0,0513,0041,1065113730,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로187번길 28-2 (산수동),,,,,0,122104277252,11001,0,28,2,,1,부속건축물,0,0.81,0,0,0.81,0,11,벽돌구조,,,,,10,(철근)콘크리트,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 산수동 513-42번지,12210,11000,0,0513,0042,1065113731,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로187번길 28-4 (산수동),,,,,0,122104277252,11001,0,28,4,,0,주건축물,120.3,70.83,58.87,131.55,131.55,109.35,11,벽돌구조,세벽조,01000,단독주택,주택,10,(철근)콘크리트,스라브,0,2,6.3,2,0,0,0,1,1.2,131.55,0,0,0,0,0,0,0,0,19930513,19930526,19930816,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 산수동 513-42번지,12210,11000,0,0513,0042,1065113732,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로187번길 28-4 (산수동),,,,,0,122104277252,11001,0,28,4,,1,부속건축물,0,1.2,0,0,1.2,0,11,벽돌구조,,,,,10,(철근)콘크리트,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 산수동 513-43번지,12210,11000,0,0513,0043,1065113733,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로187번길 28-6 (산수동),,,,,0,122104277252,11001,0,28,6,,0,주건축물,126.9,75.69,59.64,141.26,141.26,111.31,11,벽돌구조,세벽조,01000,단독주택,주택,10,(철근)콘크리트,평스라브,0,2,0,2,0,0,0,1,0.9,141.26,0,0,0,0,0,0,0,0,19910520,19910605,19911129,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 산수동 513-43번지,12210,11000,0,0513,0043,1065113734,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로187번길 28-6 (산수동),,,,,0,122104277252,11001,0,28,6,,1,부속건축물,0,0.9,0,0,0.9,0,11,벽돌구조,,,,,20,기와,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 산수동 513-44번지,12210,11000,0,0513,0044,1065113735,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로191번길 37-26 (산수동),,,,,1,122104277253,11001,0,37,26,,0,주건축물,293.6,172.99,58.92,562,562,191.416,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,다가구주택(12가구),10,(철근)콘크리트,(철근)콘크리트,0,12,10.55,4,0,0,0,0,0,562,0,0,0,0,0,0,3,34.5,20020913,20030609,20040225,2002,3590014,건축과,1101,신축허가,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 산수동 513-46번지,12210,11000,0,0513,0046,1065113736,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로191번길 37-28 (산수동),,,,,0,122104277253,11001,0,37,28,,0,주건축물,106.8,59.66,55.86,110.91,110.91,103.85,11,벽돌구조,시멘트벽돌조,04000,제2종근린생활시설,"사무소, 주택",10,(철근)콘크리트,평스라브,0,2,7.6,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19960325,19960327,19960605,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 산수동 513-46번지,12210,11000,0,0513,0046,1065113737,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로191번길 37-28 (산수동),,,,,0,122104277253,11001,0,37,28,,1,부속건축물,0,1,0,0,1,0,11,벽돌구조,,,,,10,(철근)콘크리트,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 산수동 513-47번지,12210,11000,0,0513,0047,1065113740,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로191번길 37-30 (산수동),,,,,0,122104277253,11001,0,37,30,,1,부속건축물,0,3.3,0,0,3.3,0,12,블록구조,,,,,90,기타지붕,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 산수동 513-47번지,12210,11000,0,0513,0047,1065113738,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로191번길 37-30 (산수동),,,,,0,122104277253,11001,0,37,30,,0,주건축물,0,59.49,0,59.49,59.49,0,11,벽돌구조,세벽조,01000,단독주택,주택,20,기와,세와,0,1,0,1,0,0,0,2,6.6,59.49,0,0,0,0,0,0,0,0,,,19750321,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 산수동 513-47번지,12210,11000,0,0513,0047,1065113739,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로191번길 37-30 (산수동),,,,,0,122104277253,11001,0,37,30,,1,부속건축물,0,3.3,0,0,3.3,0,12,블록구조,,,,,90,기타지붕,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 산수동 513-48번지,12210,11000,0,0513,0048,1065113742,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로187번길 26 (산수동),,,,,0,122104277252,11001,0,26,,,1,부속건축물,0,1.2,0,0,1.2,0,11,벽돌구조,,,,,10,(철근)콘크리트,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 산수동 513-48번지,12210,11000,0,0513,0048,1065113741,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로187번길 26 (산수동),,,,,0,122104277252,11001,0,26,0,,0,주건축물,103.5,61.57,59.48,167.46,167.46,161.79,11,벽돌구조,시멘트벽돌조,01000,단독주택,"근린생활시설, 단독주택",10,(철근)콘크리트,평스라브,0,0,10.3,3,0,0,0,1,1.2,167.46,0,0,0,0,0,0,0,0,19931206,19931208,19940217,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 산수동 514-1번지,12210,11000,0,0514,0001,1065113743,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로187번길 22 (산수동),,,,,0,122104277252,11001,0,22,0,,0,주건축물,155,86.6,55.87,162.08,162.08,104.56,11,벽돌구조,세벽조,01000,단독주택,단독주택,10,(철근)콘크리트,스라브,0,2,7.4,2,0,0,0,1,1,162.08,0,0,0,0,0,0,0,0,19900721,19900901,19901224,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 산수동 514-1번지,12210,11000,0,0514,0001,1065113744,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로187번길 22 (산수동),,,,,0,122104277252,11001,0,22,,,1,부속건축물,0,1,0,0,1,0,11,벽돌구조,,,,,10,(철근)콘크리트,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 산수동 514-2번지,12210,11000,0,0514,0002,10651100181206,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로187번길 20 (산수동),,,,,0,122104277252,11001,0,20,,,0,주건축물,529.6,245.23,46.3,659.93,659.93,124.6,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,단독주택,10,(철근)콘크리트,(철근)콘크리트,0,0,13.05,4,0,0,0,0,0,0,0,0,0,0,6,69,13,149.5,20090223,20090227,20090717,2009,3590075,건축방재과,1101,신축허가,0,,0,0,,0,,0,20221028,1,
전남광주통합특별시 동구 산수동 514-3번지,12210,11000,0,0514,0003,1000000000000005841818,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로191번길 31-38 (산수동),,,,,0,122104277253,11001,0,31,38,주건축물제1동,0,주건축물,440.3,261.71,59.44,632.44,632.44,143.64,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,다가구주택,10,(철근)콘크리트,스라브,0,19,11.5,4,0,1,0,0,0,632.44,0,0,0,0,6,75,4,48,20221005,20241112,20250625,2022,3590141,건축과,1101,신축허가,0,,0,0,,0,,0,20260114,1,내진등급ll
전남광주통합특별시 동구 산수동 514-5번지,12210,11000,0,0514,0005,1065113751,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로191번길 37-23 (산수동),,,,,0,122104277253,11001,0,37,23,,1,부속건축물,172.3,1,0.580383,1,1,0.580383,11,벽돌구조,,01000,단독주택,,90,기타지붕,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20250114,0,
전남광주통합특별시 동구 산수동 514-5번지,12210,11000,0,0514,0005,1065113750,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로191번길 37-23 (산수동),,,,,0,122104277253,11001,0,37,23,,0,주건축물,172.3,85.05,49.36,160.47,143.37,83.21,11,벽돌구조,세벽조,01000,단독주택,주택,10,(철근)콘크리트,스라브,0,3,6.9,2,1,0,0,1,1,160.47,0,0,0,0,0,0,0,0,19860430,19860512,19860730,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 산수동 514-6번지,12210,11000,0,0514,0006,1065113752,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로191번길 37-17 (산수동),,,,,0,122104277253,11001,0,37,17,,0,주건축물,0,79.33,0,129.24,129.24,0,11,벽돌구조,세벽조,01000,단독주택,주택,10,(철근)콘크리트,스라브,0,2,0,2,0,0,0,1,3.3,129.24,0,0,0,0,0,0,0,0,19770826,,19780406,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 산수동 514-6번지,12210,11000,0,0514,0006,1065113753,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로191번길 37-17 (산수동),,,,,0,122104277253,11001,0,37,17,,1,부속건축물,0,3.3,0,0,3.3,0,11,벽돌구조,,,,,90,기타지붕,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 산수동 514-7번지,12210,11000,0,0514,0007,1065113755,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로191번길 31-36 (산수동),,,,,0,122104277253,11001,0,31,36,,1,부속건축물,0,1.8,0,0,1.8,0,11,벽돌구조,,,,,10,(철근)콘크리트,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 산수동 514-7번지,12210,11000,0,0514,0007,1065113754,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로191번길 31-36 (산수동),,,,,0,122104277253,11001,0,31,36,,0,주건축물,128.6,74.7,58.08,128.99,128.99,100.3,11,벽돌구조,시멘트벽돌조,01000,단독주택,주택,10,(철근)콘크리트,스라브,0,2,0,2,0,0,0,1,1.8,128.99,0,0,0,0,0,0,0,0,19851016,19851031,19860203,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 산수동 514-8번지,12210,11000,0,0514,0008,1065113756,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로191번길 31-28 (산수동),,,,,0,122104277253,11001,0,31,28,,0,주건축물,200,112.98,56.49,199.08,199.08,99.54,11,벽돌구조,세벽조,01000,단독주택,단독주택,10,(철근)콘크리트,평스라브,0,2,0,2,0,0,0,0,0,199.08,0,0,0,0,0,0,0,0,19920506,19920528,19921001,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 산수동 514-9번지,12210,11000,0,0514,0009,1065113757,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로191번길 31-12 (산수동),,,,,0,122104277253,11001,0,31,12,,0,주건축물,213.11,88.53,41.54,149.68,149.68,70.24,11,벽돌구조,시멘트벽돌조,01000,단독주택,단독주택,10,(철근)콘크리트,평스라브,0,0,7.3,2,0,0,0,1,1,149.68,0,0,0,0,0,0,0,0,19931030,19931109,19940330,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 산수동 514-9번지,12210,11000,0,0514,0009,1065113758,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로191번길 31-12 (산수동),,,,,0,122104277253,11001,0,31,12,,1,부속건축물,0,1,0,0,1,0,11,벽돌구조,,,,,10,(철근)콘크리트,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 산수동 514-10번지,12210,11000,0,0514,0010,1065113759,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로191번길 37-13 (산수동),,,,,0,122104277253,11001,0,37,13,,0,주건축물,0,70.73,0,107.75,107.75,0,11,벽돌구조,세벽조,01000,단독주택,주택,10,(철근)콘크리트,스라브,0,2,0,2,0,0,0,1,2.97,107.75,0,0,0,0,0,0,0,0,19780503,,19780704,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 산수동 514-10번지,12210,11000,0,0514,0010,1065113760,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로191번길 37-13 (산수동),,,,,0,122104277253,11001,0,37,13,,1,부속건축물,0,2.97,0,0,2.97,0,11,벽돌구조,,,,,90,기타지붕,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 산수동 514-11번지,12210,11000,0,0514,0011,1065113762,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로191번길 37-11 (산수동),,,,,0,122104277253,11001,0,37,11,,1,부속건축물,0,0.81,0,0,0.81,0,11,벽돌구조,,,,,10,(철근)콘크리트,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 산수동 514-11번지,12210,11000,0,0514,0011,1065113761,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로191번길 37-11 (산수동),,,,,0,122104277253,11001,0,37,11,,0,주건축물,122.3,72.99,59.68,125.91,125.91,102.95,11,벽돌구조,세멘벽돌조,01000,단독주택,주택,10,(철근)콘크리트,스라브,0,2,6.7,2,0,0,0,1,0.81,125.91,0,0,0,0,0,0,0,0,19860616,19860617,19861128,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 산수동 514-12번지,12210,11000,0,0514,0012,1065113764,1,일반,2,일반건축물,전남광주통합특별시 동구 필문대로191번길 35-4 (산수동),,,,,0,122104277253,11001,0,35,4,,1,부속건축물,0,6.28,0,0,6.28,0,11,벽돌구조,,,,,20,기와,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
